Keyword,Wikidata_QID,Wikidata_Label,Match_Score,Instances_QIDs,Instances_Labels,Subclasses_QIDs,Subclasses_Labels,Wikipedia_English_Link
Sebaceous Adenocarcinoma,Q22443673,sebaceous adenocarcinoma,91.66666666666666,Q112193867,class of disease,Q7442319,sebaceous carcinoma,
Sebaceous Adenocarcinoma,Q71006947,Sebaceous Adenocarcinoma,100.0,,,,,
Adenofibroma,Q18555159,adenofibroma,91.66666666666666,Q112193867,class of disease,Q18553645; Q4667072,benign neoplasms by histologic type; fibroma,
Acidophil Adenoma,Q18556773,acidophil adenoma,88.23529411764706,Q112193867; Q55789477,class of disease; head and neck disease,Q18558143; Q55785525; Q55785542; Q55785867; Q55788492; Q864296,genetic hematologic disease; genetic nervous system disorder; leukocyte disease; pituitary adenoma; rare genetic endocrine disease; rare genetic immune disease,
Basophil Adenoma,Q18556374,basophil adenoma,87.5,Q112193867; Q55789477,class of disease; head and neck disease,Q18558143; Q3843811; Q864296,immune disorder; leukocyte disease; pituitary adenoma,
Bile Duct Adenoma,Q3605247,bile duct adenoma,82.35294117647058,Q112193867,class of disease,Q18553364; Q18553645; Q18556206; Q18556210; Q18558073; Q272741,adenoma; benign neoplasms by histologic type; bile duct disease; biliary tract neoplasm; gastrointestinal adenoma; liver neoplasm,
Chromophobe Adenoma,Q18556084,chromophobe adenoma,89.47368421052632,Q112193867; Q55789477,class of disease; head and neck disease,Q864296,pituitary adenoma,
Islet Cell Adenoma,Q66759383,islet cell adenoma,83.33333333333334,,,Q18554910,islet cell tumor,
Liver Cell Adenoma,Q1172076,hepatocellular adenoma,100.0,Q112193867,class of disease,Q12136; Q18553645; Q18554878; Q18558073; Q272741,adenoma; benign neoplasms by histologic type; disease; endocrine gland cancer; liver neoplasm,https://en.wikipedia.org/wiki/Hepatocellular_adenoma
Oxyphilic Adenoma,Q1760202,oxyphilic adenoma,88.23529411764706,Q112193867,class of disease,Q12136; Q18553650; Q19000703; Q55790925,benign epithelial neoplasm; disease; endocrine organ benign neoplasm; oncocytic neoplasm,https://en.wikipedia.org/wiki/Oncocytoma
Pleomorphic Adenoma,Q2064603,pleomorphic adenoma,89.47368421052632,Q112193867,class of disease,Q12136; Q18553363; Q55789644,benign neoplasm of salivary gland; disease; gastrointestinal system benign neoplasm,https://en.wikipedia.org/wiki/Pleomorphic_adenoma
Adenomatoid Tumor,Q356058,adenomatoid tumor,88.23529411764706,Q112193867,class of disease,Q1417240; Q18555143,benign mesothelioma; benign neoplasm,https://en.wikipedia.org/wiki/Adenomatoid_tumor
Adenomatoid Tumor,Q66893940,Adenomatoid tumor,94.11764705882352,,,,,
Pulmonary Adenomatosis,Q54943748,pulmonary adenomatosis,90.9090909090909,Q12136,disease,Q272741,adenoma,
Pulmonary Adenomatosis,Q695812,ovine pulmonary adenocarcinoma,90.9090909090909,Q53582403; Q53677887,cancer in animals; sheep disease,Q19000689; Q53582403,Retroviridae infectious disease; sheep disease,https://en.wikipedia.org/wiki/Ovine_pulmonary_adenocarcinoma
Pulmonary Adenomatosis,Q18975961,bovine atypical interstitial pneumonia,84.61538461538461,,,,,
Pulmonary Adenomatosis,Q82051153,Pulmonary Adenomatosis,100.0,,,,,
Adenomatous Polyps,Q2825480,colorectal adenoma,88.88888888888889,Q112193867,class of disease,Q1209892; Q18555061; Q18556210; Q18556400; Q272741,adenoma; colonic benign neoplasm; colorectal polyp; gastrointestinal adenoma; intestinal benign neoplasm,https://en.wikipedia.org/wiki/Colorectal_adenoma
Adenomatous Polyps,Q83677613,Adenomatous polyps,94.44444444444444,,,,,
Villous Adenoma,Q7931125,villous adenoma,86.66666666666667,Q112193867,class of disease,Q272741; Q2825480,adenoma; colorectal adenoma,https://en.wikipedia.org/wiki/Villous_adenoma
Adenoviridae Infections,Q68431762,Adenoviridae infections,95.65217391304348,,,Q19001334,DNA virus infectious disease,
Adherence Interventions,Q131519385,adherence interventions,91.30434782608697,,,,,
Adherens Junctions,Q45173,adherens junction,94.44444444444444,Q5058355,cellular component,Q14873267,cell-cell junction,https://en.wikipedia.org/wiki/Adherens_junction
Adie Syndrome,Q357067,Adie syndrome,92.3076923076923,Q112193867,class of disease,Q12136; Q179630; Q18554099,abnormal pupillary function; disease; syndrome,https://en.wikipedia.org/wiki/Adie_syndrome
Adie Syndrome,Q95598189,Adie Syndrome,100.0,,,,,
Beige Adipocytes,Q59627665,beige adipocyte,87.5,Q189118,cell type,Q357519,adipocyte,
White Adipocytes,Q66590134,white adipocyte,87.5,Q189118,cell type,Q357519,adipocyte,https://en.wikipedia.org/wiki/White_adipocyte
Beige Adipose Tissue,Q70307426,beige adipose tissue,85.0,,,Q193583,adipose tissue,
Brown Adipose Tissue,Q901269,brown adipose tissue,85.0,Q112826905,class of anatomical entity,Q112826975; Q193583,adipose tissue; particular anatomical entity,https://en.wikipedia.org/wiki/Brown_adipose_tissue
White Adipose Tissue,Q654528,white adipose tissue,85.0,Q112826905,class of anatomical entity,Q112826975; Q193583,adipose tissue; particular anatomical entity,https://en.wikipedia.org/wiki/White_adipose_tissue
Adiposis Dolorosa,Q1615557,adiposis dolorosa,88.23529411764706,Q112193867,class of disease,Q1691351; Q55788601,lipomatosis; subcutaneous tissue disease,https://en.wikipedia.org/wiki/Adiposis_dolorosa
Adiposis Dolorosa,Q72261655,Adiposis dolorosa,94.11764705882352,,,,,
Adiposis Dolorosa,Q85104623,Adiposis dolorosa,94.11764705882352,,,,,
Adiposis Dolorosa,Q53663616,Adiposis dolorosa,94.11764705882352,,,,,
Adjustment Disorders,Q56443328,Adjustment disorders,95.0,,,,,
Buccal Administration,Q16963239,buccal administration,90.47619047619048,Q621636,route of administration,Q638634,parenteral administration,https://en.wikipedia.org/wiki/Buccal_administration
Cutaneous Administration,Q73522743,cutaneous administration,91.66666666666666,,,Q73401802,topical administration,
Inhalation Administration,Q4010888,inhalation administration,92.0,Q621636,route of administration,,,
Intranasal Administration,Q6966562,nasal administration,92.0,,,Q621636,route of administration,https://en.wikipedia.org/wiki/Nasal_administration
Intravaginal Administration,Q6058566,intravaginal administration,92.5925925925926,Q621636,route of administration,,,https://en.wikipedia.org/wiki/Intravaginal_administration
Intravenous Administration,Q29913953,intravenous administration,92.3076923076923,Q621636,route of administration,Q29914073; Q638634,drug administration; parenteral administration,
Metronomic Administration,Q72138764,metronomic administration,92.0,,,Q73398352,drug administration schedule,
Oral Administration,Q285166,oral administration,89.47368421052632,Q55214844; Q621636,medical procedure type; route of administration,Q1344580,enteral administration,https://en.wikipedia.org/wiki/Oral_administration
Rectal Administration,Q419892,rectal administration,90.47619047619048,Q55214844; Q621636,medical procedure type; route of administration,Q1344580,enteral administration,https://en.wikipedia.org/wiki/Rectal_administration
Rectal Administration,Q73509342,rectal route of administration,90.47619047619048,,,Q22081633; Q29953996,enteral route of administration; mucosal route,
Sublingual Administration,Q784720,sublingual administration,92.0,Q621636,route of administration,Q16963239,buccal administration,https://en.wikipedia.org/wiki/Sublingual_administration
Sublingual Administration,Q64621449,Sublingual Administration of PPI,87.71929824561404,Q30612,clinical trial,,,
Topical Administration,Q73401802,topical administration,90.9090909090909,Q621636,route of administration,Q621636; Q638634,parenteral administration; route of administration,https://en.wikipedia.org/wiki/Topical_drug_delivery
Healthcare Administrative Claims,Q70449194,healthcare administrative claims,90.625,,,Q1324077,medical record,
Administrative Personnel,Q16532929,administrator,91.66666666666666,Q12737077; Q4164871,occupation; position,Q1162163; Q613354,director; user,
Administrative Personnel,Q130751798,administrative personnel,91.66666666666666,,,Q105764136,employees,
Hospital Admitting Department,Q70361688,hospital admitting department,89.65517241379311,,,Q3550838,hospital department,
Adnexal Diseases,Q54945591,adnexal disease,87.5,Q12136,disease,Q5442760,female reproductive system disease,
Adnexal Diseases,Q95567505,Adnexal Diseases,100.0,,,,,
Adnexa Uteri,Q359859,adnexa of uterus,83.33333333333334,,,,,https://en.wikipedia.org/wiki/Uterine_appendages
Adolescent Behavior,Q67193024,adolescent behavior,89.47368421052632,,,Q2515874,behavior,
Adolescent Behavior,Q72755985,Adolescent behavior,94.73684210526316,,,,,
Adolescent Development,Q24556746,Adolescent development,95.45454545454545,,,,,
Adolescent Development,Q34124594,Adolescent development.,93.33333333333333,,,,,
Adolescent Development,Q68127976,Adolescent development,95.45454545454545,,,,,
Adolescent Fathers,Q112074345,adolescent father,88.88888888888889,,,Q1492760; Q7565,father; teenager,
Adolescent Fathers,Q68618692,Adolescent fathers,94.44444444444444,,,,,
Adolescent Fathers,Q67375522,Adolescent fathers,94.44444444444444,,,,,
Adolescent Health Services,Q70470981,adolescent health services,88.46153846153845,,,Q9353606,health service,
Adolescent Health Services,Q43102974,Adolescent health services,92.3076923076923,,,,,
Hospitalized Adolescent,Q69947987,hospitalized adolescent,91.30434782608697,,,Q1492760; Q181600,patient; teenager,
Institutionalized Adolescent,Q69948888,institutionalized adolescent,92.85714285714286,,,Q1492760; Q181600,patient; teenager,
Adolescent Mothers,Q20726654,teenage mother,100.0,,,Q7560; Q80645936,mother; teenage parent,
Adolescent Nutritional Physiological Phenomena,Q70710908,adolescent nutritional physiological phenomena,91.30434782608697,,,Q71130007,child nutritional physiological phenomena,
Adoptive Transfer,Q73212796,adoptive transfer,88.23529411764706,,,Q73525231,passive immunization,
ADP-Ribosylation,Q61420,ADP-ribosylation,93.75,,,Q14873025; Q2996394,biological process; cellular process or phenomenon,https://en.wikipedia.org/wiki/ADP-ribosylation
Adrenal Cortex,Q19065,adrenal cortex,85.71428571428572,Q112826905,class of anatomical entity,Q112826975; Q2346577,cortex; particular anatomical entity,https://en.wikipedia.org/wiki/Adrenal_cortex
Adrenal Cortex Diseases,Q18556127,adrenal cortex disease,86.95652173913044,Q112193867,class of disease,Q4684717,adrenal gland disease,
Adrenal Cortex Function Tests,Q73526406,adrenal cortex function test,100.0,,,Q73226091,endocrine diagnostic techniques,
Adrenal Cortex Function Tests,Q39936685,Adrenal cortex function tests,89.65517241379311,,,,,
Adrenal Cortex Neoplasms,Q56014692,adrenal cortex neoplasm,87.5,,,Q18556127; Q4684715,adrenal cortex disease; adrenal gland neoplasm,
Adrenal Cortex Neoplasms,Q66928394,Adrenal cortex neoplasms,91.66666666666666,,,,,
Adrenal Gland Diseases,Q4684717,adrenal gland disease,100.0,Q112193867,class of disease,Q2661443,endocrine system disease,https://en.wikipedia.org/wiki/Adrenal_gland_disorder
Adrenal Gland Diseases,Q53921673,Adrenal gland diseases,90.9090909090909,,,,,
Adrenal Gland Neoplasms,Q4684715,adrenal gland neoplasm,86.95652173913044,Q112193867; Q929833,class of disease; rare disease,Q12136; Q3542030; Q4684717,adrenal gland disease; disease; endocrine gland neoplasm,https://en.wikipedia.org/wiki/Adrenal_tumor
Adrenal Gland Neoplasms,Q68576145,Adrenal gland neoplasms,91.30434782608697,,,,,
Congenital Adrenal Hyperplasia,Q366868,congenital adrenal hyperplasia,90.0,Q112193867; Q112965645; Q130487634; Q42303753; Q929833,class of disease; designated intractable/rare disease; intersex variation; rare disease; symptom or sign,Q12136; Q13368382; Q15051314; Q5898303,adrenal hyperplasia; adrenogenital disease; disease; steroid inherited metabolic disorder,https://en.wikipedia.org/wiki/Congenital_adrenal_hyperplasia
Adrenal Insufficiency,Q2507454,adrenal insufficiency,90.47619047619048,Q12136,disease,Q2661443,endocrine system disease,https://en.wikipedia.org/wiki/Adrenal_insufficiency
Adrenal Insufficiency,Q18553874,adrenal cortical hypofunction,95.23809523809523,Q112193867,class of disease,Q18556127; Q55785269,adrenal cortex disease; primary adrenal insufficiency,
Adrenal Insufficiency,Q34203208,Adrenal insufficiency,95.23809523809523,,,,,
Adrenal Insufficiency,Q71554192,Adrenal insufficiency,95.23809523809523,,,,,
Adrenal Rest Tumor,Q18554903,adrenal rest tumor,83.33333333333334,Q112193867,class of disease,Q18553650,endocrine organ benign neoplasm,
Adrenergic Fibers,Q4684746,adrenergic nerve fibre,100.0,,,Q692974,nerve fiber,https://en.wikipedia.org/wiki/Adrenergic_nerve_fibre
Adrenergic Neurons,Q71262051,adrenergic neurons,88.88888888888889,Q189118,cell type,Q43054,neuron,
Adrenocortical Adenoma,Q4684749,adrenocortical adenoma,90.9090909090909,Q112193867,class of disease,Q4057496,adrenal adenoma,https://en.wikipedia.org/wiki/Adrenocortical_adenoma
Adrenocortical Carcinoma,Q918285,adrenocortical carcinoma,91.66666666666666,Q112193867; Q929833,class of disease; rare disease,Q18557308; Q33525,adrenal cortex cancer; carcinoma,https://en.wikipedia.org/wiki/Adrenocortical_carcinoma
Adrenocortical Carcinoma,Q57645859,Adrenocortical carcinoma,95.83333333333334,,,,,
Adrenocortical Carcinoma,Q33545990,Adrenocortical carcinoma,95.83333333333334,,,,,
Adrenocortical Carcinoma,Q57217483,Adrenocortical carcinoma,95.83333333333334,,,,,
Adrenocortical Carcinoma,Q70366122,Adrenocortical carcinoma,95.83333333333334,,,,,
Adrenocortical Hyperfunction,Q4684750,adrenal gland hyperfunction,96.42857142857143,Q112193867,class of disease,Q18556127,adrenal cortex disease,https://en.wikipedia.org/wiki/Adrenocortical_hyperfunction
Adrenocortical Hyperfunction,Q78851216,Adrenocortical hyperfunction,96.42857142857143,,,,,
Adult Day Care Centers,Q4685925,adult daycare center,100.0,,,Q13226383,facility,https://en.wikipedia.org/wiki/Adult_daycare_center
Adult Germline Stem Cells,Q70060781,adult germline stem cell,100.0,,,Q2642600,somatic stem cell,
Adult Stem Cells,Q2642600,somatic stem cell,100.0,Q189118,cell type,Q48196; Q725508,somatic cell; stem cell,https://en.wikipedia.org/wiki/Adult_stem_cell
Adult Stem Cells,Q35618220,Adult stem cells,87.5,,,,,
Adult Stem Cells,Q92356191,Adult Stem Cells,100.0,,,,,
Adult Stem Cells,Q51679726,Adult stem cells,87.5,,,,,
Adult Survivors of Child Adverse Events,Q69946435,adult survivors,100.0,,,Q6136036,survivor,
Advance Care Planning,Q18209059,advance care planning,85.71428571428572,,,Q70340939,patient care planning,https://en.wikipedia.org/wiki/Advance_care_planning
Advance Care Planning,Q118873229,Advance Care Planning,100.0,,,,,
Advance Care Planning,Q75217413,Advance care planning,90.47619047619048,,,,,
Advance Care Planning,Q34103918,Advance care planning,90.47619047619048,,,,,
Advance Directive Adherence,Q70374160,advance directive adherence,88.88888888888889,,,Q17003063,health care quality,
Advanced Maternal Age,Q4686351,advanced maternal age,85.71428571428572,,,Q18975815; Q64705665,"complication of pregnancy, childbirth and the puerperium; maternal age",https://en.wikipedia.org/wiki/Advanced_maternal_age
Advanced Maternal Age,Q57421157,Advanced maternal age,90.47619047619048,,,,,
Advanced Maternal Age,Q57421150,Advanced maternal age,90.47619047619048,,,,,
Advanced Practice Nursing,Q69962189,advanced practice nursing,88.0,Q69960115,nursing specialty,,,
Advanced Practice Nursing,Q12615130,advanced practice nurse,100.0,Q28640,profession,Q13608061,registered nurse,https://en.wikipedia.org/wiki/Advanced_practice_nurse
Advanced Trauma Life Support Care,Q4586939,Advanced Life Support,100.0,,,Q2624498,life sustaining care,https://en.wikipedia.org/wiki/Advanced_life_support
Advanced Trauma Life Support Care,Q42764484,Advanced trauma life support care,87.87878787878788,,,,,
Adverse Drug Reaction Reporting Systems,Q70322886,adverse drug reaction reporting systems,87.17948717948718,,,Q70321745; Q7234359,drug information services; postmarketing surveillance,
Adverse Outcome Pathways,Q18559532,adverse outcome pathway,100.0,Q2996394,biological process,,,https://en.wikipedia.org/wiki/Adverse_outcome_pathway
Advisory Committees,Q23722468,advisory group,89.47368421052632,,,Q43229; Q865588; Q938236,committee; organization; panel,
Aerobiosis,Q70338945,aerobiosis,90.0,Q2996394,biological process,,,
Aerobiosis,Q193124,aerobic organism,100.0,,,Q7239,organism,https://en.wikipedia.org/wiki/Aerobic_organism
Affective Symptoms,Q67200757,affective symptoms,88.88888888888889,,,Q67153780,behavioral symptoms,
Afferent Loop Syndrome,Q17521095,afferent loop syndrome,86.36363636363636,Q112193867,class of disease,Q18557940,postgastrectomy syndrome,https://en.wikipedia.org/wiki/Afferent_loop_syndrome
Afferent Loop Syndrome,Q71303251,Afferent loop syndrome,90.9090909090909,,,,,
Afferent Loop Syndrome,Q71239922,Afferent loop syndrome,90.9090909090909,,,,,
Afferent Loop Syndrome,Q69613267,Afferent loop syndrome,90.9090909090909,,,,,
Afferent Loop Syndrome,Q67362059,Afferent loop syndrome,90.9090909090909,,,,,
Afferent Pathways,Q68015866,afferent pathways,88.23529411764706,,,Q2472302,neural pathway,
Aflatoxin Poisoning,Q16144052,aflatoxicosis,89.47368421052632,Q12136,disease,Q30892676,mycotoxicosis,
